1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.323167 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.406561 
-1 5:0.223659 6:-0.355635 10:-0.408325 12:0.633355 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.136680 6:-0.355635 10:0.596290 12:-0.663846 15:-0.213977 25:-0.096021 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.341701 6:-0.191229 10:-0.408325 12:-0.270755 15:-0.047450 25:-0.220647 28:-0.182766 38:-0.063604 50:-0.396850 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:1.064450 6:0.269107 10:0.488101 12:0.738179 15:0.085771 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.269219 6:0.137582 10:0.240811 12:0.580942 15:-0.047450 25:-0.259592 28:-0.182766 38:-0.063604 50:0.278056 
1 5:0.484594 6:-0.355635 10:-0.408325 12:-0.087313 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.281644 6:-0.355635 10:-0.408325 12:0.030615 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.238155 6:-0.355635 10:0.364456 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:1.118048 
-1 5:-0.138751 6:-0.355635 10:-0.408325 12:-0.349373 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:0.331466 
1 5:1.136932 6:1.485709 10:0.457190 12:0.069924 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.212343 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:0.318882 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:0.661636 
1 5:1.905242 6:-0.355635 10:-0.408325 12:1.498155 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:1.399663 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:0.414009 
1 5:0.078695 6:-0.059705 10:0.039888 12:-0.034900 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:0.059562 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.111599 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.022780 6:0.170463 10:0.349000 12:1.039549 15:0.318908 25:-0.259592 28:-0.182766 38:-0.063604 50:0.506262 
1 5:-0.486665 6:0.926729 10:-0.408325 12:-0.152828 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.037276 6:-0.026824 10:-0.331047 12:-0.257652 15:-0.213977 25:0.885406 28:-0.079476 38:-0.063604 50:0.200369 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:2.454677 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:1.326832 
1 5:0.397616 6:0.630799 10:0.843580 12:-0.008694 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.231446 15:-0.213977 25:6.509140 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 6:-0.355635 10:0.101710 12:-0.231446 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:0.166381 
-1 5:-0.022780 6:-0.355635 10:-0.408325 12:-0.244549 15:-0.213977 25:0.737413 28:0.478290 38:-0.063604 50:-0.158933 
-1 5:-0.486665 6:-0.355635 10:0.488101 12:2.389162 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:0.331466 
1 5:0.020709 6:-0.355635 10:2.311863 12:-0.323167 15:0.651961 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.222054 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.034900 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.197777 
-1 5:0.455601 6:-0.355635 10:-0.408325 12:0.017512 15:-0.213977 25:0.145441 28:-0.182766 38:5.937540 50:0.297478 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:6.413624 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:1.426861 6:-0.355635 10:1.631816 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:0.846143 
1 5:0.006213 6:-0.355635 10:-0.331047 12:-0.296961 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.134656 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.048004 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.455115 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:0.414009 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:1.360541 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 6:-0.355635 10:0.905402 12:0.449912 15:-0.213977 25:1.064555 28:2.461456 38:-0.063604 50:1.176313 
1 5:0.165673 6:-0.355635 10:-0.408325 12:-0.074210 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:0.725076 15:-0.213977 25:1.391698 28:2.006980 38:-0.063604 50:-0.027836 
1 5:-0.066269 6:-0.059705 10:2.821899 12:-0.545919 15:1.084929 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.236620 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:2.963480 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.383119 6:0.630799 10:0.843580 12:-0.008694 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.455601 6:1.781639 10:-0.408325 12:-0.244549 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.100668 
1 5:0.006213 6:-0.355635 10:-0.331047 12:-0.296961 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.134656 
1 5:-0.153248 6:-0.355635 10:-0.052846 12:1.825731 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.086102 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.310064 15:-0.213977 25:0.815304 28:-0.182766 38:-0.063604 50:1.511339 
-1 5:-0.486665 6:0.499275 10:-0.408325 12:0.725076 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.425983 
1 5:1.165925 6:-0.355635 10:0.178988 12:-0.663846 15:-0.213977 25:0.036394 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 6:-0.355635 10:0.828124 12:0.738179 15:-0.213977 25:1.415065 28:0.354342 38:-0.063604 50:1.506483 
1 5:-0.486665 6:-0.355635 10:0.998136 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:0.617937 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:4.437238 28:0.705527 38:-0.063604 50:0.015863 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:1.711051 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:7.577966 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:0.108116 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:1.165925 6:0.696561 10:0.596290 12:2.127101 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:2.651223 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.093191 6:-0.026824 10:-0.099213 12:-0.008694 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.163789 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:1.397868 6:-0.355635 10:2.358230 12:0.397500 15:0.851792 25:-0.259592 28:-0.182766 38:-0.063604 50:0.579094 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:1.013343 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.377428 
1 5:-0.457672 6:-0.355635 10:0.132622 12:-0.637640 15:-0.213977 25:-0.244014 28:-0.182766 38:-0.063604 50:-0.595923 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:11.813660 50:2.021160 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:0.856106 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:0.414009 
1 5:-0.486665 6:3.820269 10:-0.408325 12:0.161645 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:1.107940 6:0.301988 10:1.446349 12:0.777488 15:0.119076 25:-0.259592 28:0.023814 38:-0.063604 50:0.156670 
-1 5:-0.486665 6:-0.355635 10:0.704479 12:-0.663846 15:-0.213977 25:1.438433 28:2.812641 38:-0.063604 50:1.652146 
1 5:0.180170 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.217199 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:0.869209 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.042403 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:0.227160 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.296141 6:-0.355635 10:-0.408325 12:0.043718 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.455601 6:-0.355635 10:-0.408325 12:0.187851 15:1.950867 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:2.705777 
1 5:0.383119 6:0.301988 10:0.828124 12:0.122336 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.267148 6:-0.355635 10:0.519012 12:0.410603 15:0.285603 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.154078 
1 5:1.339882 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:1.380242 
-1 5:-0.486665 6:-0.355635 10:-0.145579 12:-0.441095 15:-0.213977 25:0.963297 28:-0.182766 38:-0.063604 50:3.278720 
1 5:2.499595 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:0.671347 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:1.317121 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:1.455853 6:0.038939 10:-0.408325 12:0.449912 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.518236 
-1 5:-0.240226 6:-0.355635 10:-0.408325 12:0.489221 15:-0.213977 25:0.013026 28:-0.182766 38:-0.063604 50:0.627648 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:0.301223 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.165673 6:1.124016 10:2.049118 12:-0.218343 15:6.979966 25:-0.259592 28:-0.182766 38:-0.063604 50:0.210080 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:0.035206 6:-0.355635 10:-0.408325 12:0.764385 15:-0.213977 25:1.150236 28:1.304609 38:-0.063604 50:0.360599 
1 5:0.194666 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.343440 
1 5:0.397616 6:-0.355635 10:0.766302 12:0.541633 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:0.700480 
1 5:1.542832 6:-0.355635 10:0.457190 12:0.436809 15:-0.213977 25:-0.259592 28:-0.182766 38:1.103285 50:0.049851 
1 5:0.615062 6:-0.355635 10:1.152692 12:-0.336270 15:2.317225 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.256042 
1 5:0.281644 6:0.203344 10:0.410823 12:1.445743 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.056969 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:11.964125 38:-0.063604 50:3.089357 
-1 5:-0.486665 6:-0.355635 10:1.647272 12:-0.663846 15:-0.213977 25:5.971692 28:-0.182766 38:-0.063604 50:0.491696 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 6:-0.059705 10:-0.408325 12:1.078858 15:-0.213977 25:3.144247 28:0.395658 38:-0.063604 50:-0.362862 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:0.790591 15:-0.213977 25:3.198770 28:2.110270 38:-0.063604 50:-0.615345 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:0.244068 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.370694 6:0.170463 10:-0.408325 12:-0.349373 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.285175 
1 5:-0.486665 6:-0.355635 10:1.260881 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:11.720052 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.283715 6:-0.256992 10:0.534468 12:0.187851 15:-0.114061 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.236620 
1 5:0.455601 6:-0.355635 10:0.596290 12:0.476118 15:-0.213977 25:-0.259592 28:-0.182766 38:1.728404 50:-0.459971 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:1.571825 6:-0.355635 10:-0.408325 12:0.580942 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.217199 
1 5:-0.211233 6:0.006058 10:0.549923 12:0.345088 15:-0.114061 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.246331 
1 5:0.136680 6:1.058254 10:0.256267 12:-0.100416 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
-1 5:0.702040 6:-0.355635 10:0.859035 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:0.846143 
-1 5:-0.486665 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:1.107940 6:1.452828 10:0.441734 12:0.056821 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:0.185803 
1 5:0.368623 6:-0.355635 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.362862 
1 5:-0.486665 6:-0.355635 10:2.110940 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 6:2.241975 10:-0.408325 12:-0.663846 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:0.506262 
-1 5:-0.486665 6:-0.355635 10:2.033662 12:-0.663846 15:-0.213977 25:0.971086 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:0.803515 6:0.203344 10:1.508171 12:-0.663846 15:2.750194 25:-0.259592 28:-0.182766 38:-0.063604 50:-0.615345 
1 5:-0.486665 6:-0.355635 10:11.260664 12:0.856106 15:-0.213977 25:-0.259592 28:-0.182766 38:-0.063604 50:0.316900 
